id;name;color;description;category;brand;wholesale_price;image_url
181839;Platform pumps  ;pink;The pumps were made of textile material. Set on a platform and a heel in the form of a stable, massive block. A soft eco leather insole will ensure comfortable use. The pumps are fastened with an adjustable strap with a buckle, which has been additionally decorated with rhinestones imitating zircons. The heel counter has been stiffened.;Court Shoes, Pumps Shoes;Step in style;13.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_984649.jpg
173475;Low Shoes  ;black;Great half shoes in the style of beautiful loafers. The shoes are made of high quality eco leather. The distinctive chain looks really wonderful. The half-shoes have a thicker sole and a delicate heel, which will lift our silhouette. They will perfectly complement any styling, adding unforced elegance. You should definitely have them!  ;Women`s Ankle Boots & Booties;Step in style;33.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_959618.jpg
186019;Boots  ;black;Women's boots made of a combination of textile and eco leather. Set on a flat heel and a thick sole. Rounded nose pads. Soft eco leather insole will ensure comfort during use. Stiffened heel counter. Non-insulated.;Women`s Ankle Boots & Booties;Step in style;17.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_996726.jpg
186333;Thigh-Hight Boots  ;beige;Women's boots with an upper before the knee. Fastened with a zipper on the inside. Set on a flat heel and a platform. Made of eco leather. The inside is insulated with shoe blanket. The upper enriched with an additional zipper and a strap.;Over the Knee High Boots, Thigh High Boots;Step in style;22.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_997689.jpg
173587;Heel boots  ;beige;Classic women's over-the-knee boots were made of high-quality eco-suede. The model is set on a low heel in the form of a post. The boots have a binding at the top of the upper, allowing for proper adjustment to the size of the leg. Zippered and slip-on closure. In addition, the heel is stiffened. The boots are insulated with soft fur.;Over the Knee High Boots, Thigh High Boots;Step in style;41.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_960017.jpg
177712;Sandals  ;black;The women's sandals were made of natural leather. They have a decoration in the form of a plastic chain on the front. The sandals are set on a flat heel. This model has an adjustable strap closure with a buckle. They will be perfect for hot days, both with dresses and pants.;Sandals & Flip-Flops for Women;Step in style;59.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_972308.jpg
173604;Thigh-Hight Boots  ;black;The classic women's boots were made of nice-to-touch eco-suede. They have an irregular upper at the top decorated with studs. In addition, the heel counter is stiffened. The boots are insulated inside with a shoe blanket. Closed along the entire length of the upper with a zipper. Set on a flat heel. You will certainly use them for many stylings.;Over the Knee High Boots, Thigh High Boots;Step in style;36.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_960063.jpg
177728;Buskin  ;beige;Beautiful women's sandals on a platform and anchor. The straps are made of eco leather and are joined together. The shoes have a soft eco leather insole. The sandals are fastened around the ankle with a buckle with an adjustable strap. The sole is made of plastic and has grooves, while the platform and the anchor are decorated with jute braid. This is a very versatile cut that goes with many styles.;Sandals & Flip-Flops for Women;Step in style;25.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_972355.jpg
186413;Heeled low shoes  ;black;Elegant women's half shoes were made of natural leather. Set on a massive platform and a flat, stable heel. The insole is made of natural leather, and the sole is made of rubber material. Classic model, slip-on. In addition, under the tongue there is a tightening elastic band, which will make the shoe perfectly fitted to the foot. These shoes will work well in many stylings! Be sure to check out our entire collection of half shoes!;Women`s Ankle Boots & Booties;Step in style;69.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_997927.jpg
173620;Heel boots  ;beige;Beautiful heeled boots made of eco leather in a fashionable pattern. The boots feature a pointed toe nose. Zippered at the full height of the upper. They have a stiffened heel counter. Heel in the form of a post will perfectly lift the silhouette and optically lengthen the legs. The insole is made of eco leather. Be sure to check out other models of boots available in our offer!  ;Over the Knee High Boots, Thigh High Boots;Step in style;36.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_960110.jpg
177744;Heel sandals  ;grey;Exceptional women's sandals on a massive heel in the form of a post. This model was made of eco leather. In addition, there are rhinestones imitating zircons on the straps. This model has an adjustable strap fastened with a buckle. Soft, eco leather insole will ensure comfortable use of the footwear. A perfect model for all kinds of important celebrations or a date!;Sandals & Flip-Flops for Women;Step in style;21.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_972402.jpg
186461;Heeled low shoes  ;black;Elegant women's half shoes made of eco leather. Set on a flat heel and platform. Rounded toe caps. Upper decorated with a strap with a gold buckle. The heel counter is stiffened. Soft eco leather insole will ensure comfortable use. These shoes will work well in many stylizations! Be sure to check out our entire collection of half shoes!;Women`s Ankle Boots & Booties;Step in style;29.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_998078.jpg
186477;Boots  ;black;Classic women's boots with a low upper. Set on a platform and a flat, stable heel. Model with rounded nose. Made of eco leather. The inside is insulated with shoe blanket. In addition, the heel counter is stiffened. The boots are fastened with a zipper on the inside of the upper.;Women`s Ankle Boots & Booties;Step in style;33.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_998126.jpg
173748;Boots  ;black;Fashionable women's boots were made of eco leather. They have many decorations in the form of studs. Straps with buckles add character to these shoes. In addition, the sole was decorated with rhinestones in the form of zircons. The model is set on a flat heel. The boots are fastened with a zipper. The heel counter is stiffened.;Women`s Ankle Boots & Booties;Step in style;12.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_960430.jpg
173764;Heel boots  ;black;Women's boots made of natural leather. The boots are set on a low, massive heel. The ankle-length upper is insulated inside with a shoe blanket. The stiffened heel counter allows to stabilize the foot. The soft insole will provide comfort and convenience during use. Heeled boots are an excellent choice for autumn styling.;Women`s Ankle Boots & Booties;Step in style;65.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_960478.jpg
173780;Trapper shoes  ;beige;The boots in the form of trappers were set on a massive heel. The sole has a treaded sole. There is a decorative element on the tongue. The trappers were made of high-quality natural leather. Inside, the boots are insulated with wool. This model has lacing and a zipper on the side of the upper. In addition, the heel counter is stiffened.;Women`s Ankle Boots & Booties;Step in style;81.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_960522.jpg
186685;Heel boots  ;grey;Women's boots made of eco leather. Zippered on the side of the upper and additionally have lacing. Heel decorated with stripes. Almond-shaped toe. Soft insole will provide comfort during use. The middle is insulated with a shoe blanket. In addition, the heel counter is stiffened.;Women`s Ankle Boots & Booties;Step in style;59.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_998835.jpg
178017;Heel sandals  ;yellow;Wonderful heeled sandals in the form of a post were made of eco leather. The sandals have ankle-high straps with rhinestones imitating zircons. The nose is open, square. The eco leather insole will ensure comfort during use. This model is fastened with a zipper at the back of the upper. You will surely use the sandals for many stylings!;Sandals & Flip-Flops for Women;Step in style;23.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_973460.jpg
182319;Sport Shoes  ;white;Women's sports shoes were made of eco leather. Set on a platform made of plastic. These shoes have a decorative stitching on the side of the upper. The classically laced model will allow you to properly adjust the shoes to the size of the leg. This model will be perfect for everyday activities.;Women`s Athletic Shoes, Trainers, Sneakers;Step in style;20.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_986273.jpg
182335;Heel sandals  ;black;Unique heeled sandals by S.Barski. The shoes are made of eco-suede with attention to detail. Soft natural leather insole and non-slip sole will take care of your comfort!;Sandals & Flip-Flops for Women;Step in style;15.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_986321.jpg
182351;Flip-flops  ;beige;Women's flip-flops made of plastic top in the form of braided braids. They have decorative chains on the front and around the sole. Classic, slip-on model. Comfort insole made of eco leather. The flip-flops are set on a platform. The sole is made of plastic. The nose is open, rounded. An ideal model for every day! These shoes are great for a walk, shopping or even for home instead of slippers.;Sandals & Flip-Flops for Women;Step in style;10.9;http://srv0.matterhorn-wholesale.com/db_images/custom900x1200_986368.jpg
